url,fav,lat,lon
https://www.zomato.com/pune/chennaii-menu-kondhwa,₹400 for two people (approx.),18.4831568126,73.8837127760
https://www.zomato.com/pune/sk-biryani-and-caterers-chandan-nagar,₹200 for two people (approx.),18.5512402906,73.9355166256
https://www.zomato.com/pune/kung-fu-kitchen-baner,₹400 for two people (approx.),18.5586470000,73.7916490000
https://www.zomato.com/pune/dareecha-chinchwad,₹300 for two people (approx.),18.6138332073,73.7633811682
https://www.zomato.com/pune/haka-house-aundh,Barbeque Chicken,18.5618347052,73.8071528077
https://www.zomato.com/pune/paape-di-rasoi-2-mundhwa,₹250 for two people (approx.),18.5370179116,73.9228053018
https://www.zomato.com/pune/sai-rachana-kothrud,₹400 for two people (approx.),18.5124137038,73.8175684959
https://www.zomato.com/pune/phadke-dining-hall-sadashiv-peth,Thali,18.5089199658,73.8511095196
https://www.zomato.com/pune/hotel-mh-27-sinhgad-road,₹150 for two people (approx.),18.4652240000,73.8349040000
https://www.zomato.com/pune/aesthetics-nutrition-wakad,₹350 for two people (approx.),18.5936445074,73.7614881992
https://www.zomato.com/pune/citrus-cafe-lemon-tree-premier-bund-garden,Salad,18.5280867979,73.8763866574
https://www.zomato.com/pune/dabbawala-balewadi,₹300 for two people (approx.),18.5758862600,73.7807082385
https://www.zomato.com/pune/royal-chinese-center-wagholi,₹300 for two people (approx.),18.5835926387,74.0005964041
https://www.zomato.com/pune/ajay-dhaba-old-mumbai-pune-highway,₹700 for two people (approx.),18.7484728495,73.6216690019
https://www.zomato.com/pune/late-nite-bite-katraj,"Burgers, Oreo Shake, Chicken Crisp Burger, Milk Shake, Fries, Chicken Lollipop, Oreo Milkshake",18.4627707581,73.8377906755
https://www.zomato.com/pune/pune-12-wadgaon-sheri,₹350 for two people (approx.),18.5446713726,73.9148696512
https://www.zomato.com/pune/arkies-born-bakers-bibvewadi,"Sandwich, Dutch Truffle Pastry, Chicken Burger, Veg Burger, Hot Chocolate, Pineapple Cake, Cupcake",18.4843355661,73.8844641298
https://www.zomato.com/pune/jayashree-havmor-ice-cream-parlor-wagholi,₹150 for two people (approx.),18.5842253668,73.9978149533
https://www.zomato.com/pune/baker-street-lohegaon,₹400 for two people (approx.),18.5786143115,73.9092068374
https://www.zomato.com/pune/elephant-co-baner,"Cocktails, Popcorn, Sangria, Beer, Mushroom Crepe, Pasta, Mocktails",18.5644050198,73.7804517522
https://www.zomato.com/pune/fusion-dosa-factory-karve-nagar,₹300 for two people (approx.),18.4967460000,73.8223190000
https://www.zomato.com/pune/my-food-planet-1-pimple-gurav,₹600 for two people (approx.),18.5812917893,73.8174699247
https://www.zomato.com/pune/xanadu-ambrosia-resort-spa-bavdhan,"Cocktails, Beer, Nachos",18.5035417146,73.7681762874
https://www.zomato.com/pune/anda-ghotala-baner,₹400 for two people (approx.),18.5654500432,73.7742736191
https://www.zomato.com/pune/7th-heaven-cake-shop-viman-nagar,"Brownie, Chocolava Cake, Cupcake, Lava Cake, Cheesecake, Chocolate Truffle",18.5650012687,73.9161242545
https://www.zomato.com/pune/special-15-thalis-narhe,₹500 for two people (approx.),18.4598373226,73.8259899616
https://www.zomato.com/pune/brain-freeze-ice-cream-desserts-baner,"Waffles, Brownie, Chocolate Icecreams, Coffee, Panipuri, Hot Chocolate, Modak",18.5639047538,73.7826468050
https://www.zomato.com/pune/swadisht-idli-pav-bhaji-lohegaon,₹200 for two people (approx.),18.6001640000,73.9091820000
https://www.zomato.com/pune/wifi-tea-irani-cafe-hinjawadi,₹250 for two people (approx.),18.5964145381,73.7194589898
https://www.zomato.com/pune/sai-sagar-narhe,₹400 for two people (approx.),18.4454063419,73.8213269413
https://www.zomato.com/pune/arun-ice-cream-kothrud,₹200 for two people (approx.),18.5096184648,73.7949175760
https://www.zomato.com/pune/aab-o-daana-balewadi,₹500 for two people (approx.),18.5685866644,73.7754262984
https://www.zomato.com/pune/nagbrahma-pure-veg-parvati,₹550 for two people (approx.),18.4920654699,73.8614286482
https://www.zomato.com/pune/northern-treats-kothrud,₹500 for two people (approx.),18.5078275421,73.8228457421
https://www.zomato.com/pune/relax-pure-veg-kothrud,₹400 for two people (approx.),18.5026060000,73.8025310000
https://www.zomato.com/pune/mr-dumpu-delicious-ice-cream-aundh,₹400 for two people (approx.),18.5607830000,73.8063910000
https://www.zomato.com/pune/vintage-vendys-mundhwa,₹400 for two people (approx.),18.5337710000,73.9251510000
https://www.zomato.com/pune/grab-popcorn-wadgaon-sheri,₹200 for two people (approx.),18.5517011798,73.9218256250
https://www.zomato.com/pune/7club-cafe-chinchwad,₹300 for two people (approx.),18.6326962835,73.7860351056
https://www.zomato.com/pune/china-village-karve-nagar,₹250 for two people (approx.),18.4922219086,73.8290433213
https://www.zomato.com/pune/mughal-sarai-jm-road,"Tandoori Chicken, Chicken Biryani, Raita, Hakka Noodles, Shahi Tukda, Chicken Shorba, Butter Chicken",18.5190560283,73.8452669978
https://www.zomato.com/pune/masti-misal-kothrud,"Chaach, Buttermilk, Puneri Misal, Misal Pav, Spicy Misal, Cucumber Salad, Sol Kadhi",18.5002980000,73.8143840000
https://www.zomato.com/pune/squisito-kondhwa,"Pizza, Pink Sauce Pasta, Tomato Soup, Garlic Bread, Ravioli, Brownie, Salad",18.4725750143,73.8994804770
https://www.zomato.com/pune/tanus-kitchen-warje,"Misal, Ice Cream Dosa, Vanilla Ice Cream, Pav Bhaji, Soya Chaap, Brownie, Vada",18.4888485877,73.7928542867
https://www.zomato.com/pune/v-deck-balewadi,"Cocktails, Tandoori Chicken, Beer, Roti, Palak Paneer, Mocktails, Hot Chocolate Fudge",18.5838576793,73.7612602115
https://www.zomato.com/pune/tasty-chaat-corner-kharadi,₹200 for two people (approx.),18.5447324031,73.9376231655
https://www.zomato.com/pune/khandeshi-swad-baner,₹500 for two people (approx.),18.5586470000,73.7916490000
https://www.zomato.com/pune/jagadamba-veg-non-veg-dhankawadi,₹450 for two people (approx.),18.4570968813,73.8512955979
https://www.zomato.com/pune/hobbit-baner,Noodle,18.5695989267,73.7717074156
https://www.zomato.com/pune/potli-wanowrie,Paratha,18.4926301749,73.8999978080
https://www.zomato.com/pune/bird-valley-wakad,"Cocktails, Manchow Soup, Manchurian, Paneer Tikka, Beer, Roti, Butter Chicken",18.5939435343,73.7641174346
https://www.zomato.com/pune/sai-chaya-misal-house-magarpatta,₹150 for two people (approx.),18.5095140000,73.9279790000
https://www.zomato.com/pune/kps-pizza-pimple-gurav,₹250 for two people (approx.),18.5851739780,73.8225510344
https://www.zomato.com/pune/mr-and-mrs-idly-1-chinchwad,₹350 for two people (approx.),18.6636329765,73.8069774583
https://www.zomato.com/pune/desi-aroma-hadapsar,"₹1,100 for two people (approx.)",18.5206500000,73.9370500000
https://www.zomato.com/pune/sai-sakshi-akurdi,₹350 for two people (approx.),18.6476724626,73.7640373036
https://www.zomato.com/pune/cric-cafe-narhe,"Mocktails, Pav Bhaji, Sandwich, Noodle, Pizza, French Fries",18.4507129493,73.8196153566
https://www.zomato.com/pune/indiana-burgers-hadapsar,₹200 for two people (approx.),18.5112941000,73.9348823000
https://www.zomato.com/pune/the-common-space-sinhgad-road,₹250 for two people (approx.),18.4609752115,73.8253522664
https://www.zomato.com/pune/swaraj-restaurant-pimple-saudagar,₹650 for two people (approx.) Without alcohol,18.5995559913,73.8075108826
https://www.zomato.com/pune/focravia-wadgaon-sheri,₹200 for two people (approx.),18.5520651224,73.9287638292
https://www.zomato.com/pune/burger-11-baner,₹550 for two people (approx.),18.5613470000,73.7855140000
https://www.zomato.com/pune/paratha-house-katraj,₹300 for two people (approx.),18.4576155872,73.8823086396
https://www.zomato.com/pune/casa-lolo-deccan-gymkhana,"Chicken Shawarama, Chicken Shwarma Roll, Shawarma Roll, Falafel, Chicken Manchow Soup, Pita Bread, Rolls",18.5169507830,73.8339420408
https://www.zomato.com/pune/gurdjieffs-resto-bar-koregaon-park,"₹1,300 for two people (approx.) with alcohol",18.5418347018,73.8868147507
https://www.zomato.com/pune/amma-foods-kharadi,"Vada Curry, Podi Idli",18.5547274424,73.9531601965
https://www.zomato.com/pune/kulhad-baner,₹200 for two people (approx.),18.5651580000,73.7824320000
https://www.zomato.com/pune/shree-bhel-warje,₹150 for two people (approx.),18.4894015383,73.7920603529
https://www.zomato.com/pune/kabab-e-que-wakad,₹400 for two people (approx.),18.5978692866,73.7639226392
https://www.zomato.com/pune/speedy-wok-kalyani-nagar,₹950 for two people (approx.),18.5460153100,73.9055278525
https://www.zomato.com/pune/cravers-hub-viman-nagar,₹500 for two people (approx.),18.5732330000,73.9138950000
https://www.zomato.com/pune/charan-sweets-1-pashan,₹200 for two people (approx.),18.5372839781,73.7944059446
https://www.zomato.com/pune/eggsplore-1-sinhgad-road,₹600 for two people (approx.),18.4703146471,73.8221118227
https://www.zomato.com/pune/good-food-kitchen-1-sinhgad-road,₹350 for two people (approx.),18.4651765576,73.8348130882
https://www.zomato.com/pune/currys-pimpri,₹500 for two people (approx.),18.6192356257,73.7954077497
https://www.zomato.com/pune/masu-conrad-pune-bund-garden,Cocktails,18.5347186593,73.8825540617
https://www.zomato.com/pune/china-gate-nigdi,₹300 for two people (approx.),18.6539820069,73.7714318186
https://www.zomato.com/pune/galaxy-cafe-chakan,₹350 for two people (approx.),18.7462240816,73.8598059118
https://www.zomato.com/pune/behrouz-biryani-wagholi,"Biryani, Gulab Jamun, Raita",18.5779396123,73.9967906848
https://www.zomato.com/pune/rollsta-magarpatta,₹300 for two people (approx.),18.5038774628,73.9260534570
https://www.zomato.com/pune/fabcafe-by-fabindia-baner,"₹1,400 for two people (approx.)",18.5682500000,73.7711670000
https://www.zomato.com/pune/huber-holly-kharadi,₹500 for two people (approx.),18.5552000000,73.9475000000
https://www.zomato.com/pune/gokul-pure-veg-kondhwa,"Thali, Pav Bhaji, Manchow Soup, Matka Dum Biryani, Masala Papad, Paneer Chingari, Brownie",18.4599187370,73.8776603714
https://www.zomato.com/pune/mezban-wakad,"Tandoori Chicken, Jeera Rice, Tomato Soup, Kadhai Paneer, Chicken Soup, Fish, Butter Chicken",18.6026338348,73.7699743733
https://www.zomato.com/pune/salad-grills-baner,₹800 for two people (approx.),18.5597040000,73.7852380000
https://www.zomato.com/pune/creme-de-fiesta-dehu-road,₹400 for two people (approx.),18.6804663815,73.7315218896
https://www.zomato.com/pune/indore-lig-maggi-pasta-1-viman-nagar,₹400 for two people (approx.),18.5627901000,73.9212385000
https://www.zomato.com/pune/buns-and-wraps-kharadi,Burgers,18.5651185477,73.9502238482
https://www.zomato.com/pune/samadhan-lunch-home-kharadi,₹400 for two people (approx.),18.5381428904,73.9340504631
https://www.zomato.com/pune/barberry-fc-road,"Cocktails, Beer, Chicken Wings, Nachos, Fries, Mocktails, Pasta",18.5254889150,73.8418726623
https://www.zomato.com/pune/royal-babas-garden-kothrud,₹700 for two people (approx.),18.5078046507,73.7982757017
https://www.zomato.com/pune/2-states-baner,₹550 for two people (approx.),18.5593300000,73.7811390000
https://www.zomato.com/pune/arbic-shawarma-hadapsar,₹500 for two people (approx.),18.5199617654,73.9374706149
https://www.zomato.com/pune/damodar-p30-bibvewadi,"Pineapple Sheera, Upma, Poha, Misal Pav, Puneri Misal, Sandwich, Sabudana Khichdi",18.4762685581,73.8624941558
https://www.zomato.com/pune/intreat-pimple-nilakh,"Biryani, Butter Chicken, Dal Makhani, Paneer Lifafa, Nawabi Pulao, Naan, Roti",18.5876970000,73.7836590000
https://www.zomato.com/pune/havmor-ice-cream-wanowrie,Ice Cream Sandwich,18.4887493807,73.8991985098
https://www.zomato.com/pune/surmay-sinhgad-road,₹600 for two people (approx.),18.4702287856,73.8221134990
https://www.zomato.com/pune/om-sai-snacks-kothrud,₹200 for two people (approx.),18.5113980000,73.8141730000
https://www.zomato.com/pune/arthurs-theme-baner,"Pizza, Pasta, Fish, Mocktails, Cheesecake, Caesar Salad, Virgin Colada",18.5705145660,73.7739551067
https://www.zomato.com/pune/paramhans-pure-veg-kharadi,"Thali, Churma, Dal Bati, Dal Kichadi",18.5498903551,73.9405722544
https://www.zomato.com/pune/biryanibad-1-wakad,₹300 for two people (approx.),18.5949756657,73.7659108266
https://www.zomato.com/pune/pathan-laziz-biryani-house-kothrud,Chicken Biryani,18.5005317151,73.8130989298
https://www.zomato.com/pune/om-shree-chinese-restaurant-pimple-gurav,₹350 for two people (approx.),18.5989566856,73.8120089471
https://www.zomato.com/pune/gabbar-ching-kharadi,₹250 for two people (approx.),18.5651258578,73.9502339065
https://www.zomato.com/pune/manisha-bhel-panipuri-snacks-centre-kothrud,₹150 for two people (approx.),18.4983820464,73.8149167970
https://www.zomato.com/pune/masa-masa-seafood-kitchen-kharadi,"Sea Food, Koliwada Prawn, Biryani, Mojito, Lobster, Goan Fish Curry, Paan Shot",18.5566885565,73.9376167953
https://www.zomato.com/pune/hotel-vansh-punjabi-paratha-house-pimple-saudagar,₹400 for two people (approx.),18.5822420000,73.8285800000
https://www.zomato.com/pune/tea-trails-cafe-pimple-saudagar,"Tea, Sandwich, Pizza, Pasta, Chai, Loaded Nachos, Bun Maskas",18.5958784579,73.7883139774
https://www.zomato.com/pune/pet-pooja-1-pimple-saudagar,₹600 for two people (approx.),18.5987410000,73.7895610000
https://www.zomato.com/pune/karahi-king-viman-nagar,₹200 for two people (approx.),18.5666760000,73.9139560000
https://www.zomato.com/pune/bubsterrs-bar-and-kitchen-kharadi,₹500 for two people (approx.),18.5354583779,73.8800341263
https://www.zomato.com/pune/panchali-sweets-dhole-patil-road,"Pizza, Pork Ribs, Lamb Chops, Fish, Salad, Cocktails, Cold Coffee",18.5571866187,73.9520081878
https://www.zomato.com/pune/caffeine-calories-wakad,"Chai, Nachos, Pizza, Sandwich",18.5949505616,73.7604364380
https://www.zomato.com/pune/anand-banjo-cafe-sadashiv-peth,₹200 for two people (approx.),18.5106736792,73.8432050496
https://www.zomato.com/pune/annapurna-caterers-lonavala,₹300 for two people (approx.),18.7492998983,73.4190626442
https://www.zomato.com/pune/fusion-treat-1-karve-nagar,₹300 for two people (approx.),18.4867858975,73.8174451143
https://www.zomato.com/pune/anand-wadewale-1-sinhgad-road,₹200 for two people (approx.),18.4575926891,73.8061161339
https://www.zomato.com/pune/noods-baner,₹300 for two people (approx.),18.5653930000,73.8010040000
https://www.zomato.com/pune/sagar-pure-veg-warje,₹500 for two people (approx.),18.4876927593,73.7943828106
https://www.zomato.com/pune/french-roll-yerawada,₹500 for two people (approx.),18.5452126996,73.8844443485
https://www.zomato.com/pune/friendly-fire-viman-nagar,₹550 for two people (approx.),18.5680640000,73.9097070000
https://www.zomato.com/pune/v2u-meals-pune-university,₹250 for two people (approx.),18.5427546224,73.8383945078
https://www.zomato.com/pune/hotel-garwa-pune-solapur-road,₹450 for two people (approx.),18.4872835274,74.1469930485
https://www.zomato.com/pune/mithla-paratha-thali-house-1-baner,₹400 for two people (approx.),18.5707548406,73.7729917231
https://www.zomato.com/pune/hotel-natraj-wadgaon-sheri,₹350 for two people (approx.),18.5514573855,73.9116989449
https://www.zomato.com/pune/hotel-radha-baner,"Sea Food, Tandoori Chicken, Roti",18.5689397650,73.7652456388
https://www.zomato.com/pune/mainland-china-1-hadapsar,"Noodle, Dumplings, Lunch Buffet, Pan Fried Noodles, Cocktails, Momos, Mocktails",18.5185626237,73.9355102554
https://www.zomato.com/pune/tea-essence-cafe-hinjawadi,₹250 for two people (approx.),18.5782682226,73.7364601716
https://www.zomato.com/pune/pizza-point-magarpatta,₹350 for two people (approx.),18.5098308435,73.9279923588
https://www.zomato.com/pune/coffee-connection-parvati,₹200 for two people (approx.),18.4885516025,73.8538859412
https://www.zomato.com/pune/focravia-akurdi,₹200 for two people (approx.),18.6438323634,73.7552912906
https://www.zomato.com/pune/om-paratha-house-and-snacks-kothrud,₹250 for two people (approx.),18.5090992803,73.8115345314
https://www.zomato.com/pune/cheezy-bites-3-kothrud,₹400 for two people (approx.),18.5084052304,73.8224310055
https://www.zomato.com/pune/zeeshan-restaurant-apna-hyderabadi-food-hinjawadi,"₹1,000 for two people (approx.)",18.5938667310,73.7289422064
https://www.zomato.com/pune/mummas-kitchen-kothrud,"Misal, Dal Kichadi, Paratha, Coffee, Pav Bhaji, Bhindi Masala, Sandwich",18.5101703945,73.8143253699
https://www.zomato.com/pune/rajmandir-ice-cream-kothrud,"Guava Ice Cream, Faluda, Brownie, Rajmandir Ice Cream, Coffee, Santra Mantra, Paan Ice Cream",18.5018992095,73.8092992455
https://www.zomato.com/pune/suswad-biryani-house-sinhgad-road,₹500 for two people (approx.),18.4582538700,73.7868702784
https://www.zomato.com/pune/hotel-sinhgad-shahi-narhe,"Dum Biryani, Kolhapuri Mutton, Pandhra Rassa, Maharastrian Thali, Mutton Thali",18.4599091962,73.8261250779
https://www.zomato.com/pune/laziz-pizza-kothrud,₹500 for two people (approx.),18.5078570000,73.7977220000
https://www.zomato.com/pune/churro-mania-salunkhe-vihar-road,₹350 for two people (approx.),18.4811646467,73.9025606588
https://www.zomato.com/pune/malwani-house-kharadi,"Sea Food, Prawn Thali, Surmai Thali, Fish Thali, Mutton Thali, Chicken Thali, Crab Thali",18.5548583959,73.9530565962
https://www.zomato.com/bashoresortmulshi,"Paneer Tikka Masala, Tandoori Chicken, Butter Naan, Iced Tea, Coffee, Roti, Butter Chicken",18.5385968216,73.6028067023
https://www.zomato.com/pune/breakfast-house-dhanori,₹150 for two people (approx.),18.5914400000,73.8916830000
https://www.zomato.com/pune/bob-family-cafe-kondhwa,₹250 for two people (approx.),18.4778066897,73.8936513662
https://www.zomato.com/pune/the-egg-corner-1-camp-area,₹200 for two people (approx.),18.5273047668,73.8736209646
https://www.zomato.com/pune/gholap-biryanis-shivapur,₹500 for two people (approx.),18.3507450417,73.8516382501
https://www.zomato.com/pune/jai-maharashtra-wadyawarla-jevan-nibm-road,"Mutton Thali, Sea Food, Chicken Masala, Biryani, Mutton Keema",18.4608839390,73.9129351079
https://www.zomato.com/pune/jadhav-wadewale-1-katraj,₹250 for two people (approx.),18.4529764370,73.8502572477
https://www.zomato.com/pune/zeleb-mundhwa,Cocktails,18.5389290043,73.9125686511
https://www.zomato.com/pune/southin-cafe-viman-nagar,₹400 for two people (approx.),18.5637150084,73.9173838869
https://www.zomato.com/pune/tandoor-factory-kondhwa,₹500 for two people (approx.),18.4672992938,73.9061212912
https://www.zomato.com/pune/rangla-punjab-wakad,"Lassi, Butter Chicken, Dal Makhani, Jalebi, Roti, Tandoori Chicken, Rabri",18.5833749492,73.7827064842
https://www.zomato.com/pune/reshma-bhurji-center-satara-road,₹200 for two people (approx.),18.4883843494,73.8571954519
https://www.zomato.com/pune/aasings-burger-sandwhich-house-kothrud,₹200 for two people (approx.),18.5089857781,73.7949484214
https://www.zomato.com/pune/arabian-nights-senapati-bapat-road,₹300 for two people (approx.),18.5316968106,73.8297557831
https://www.zomato.com/pune/south-more-model-colony,"Dhokla, Thatte Idli, Cut Dosa, Lemonade, Dal Kichadi, Filtered Coffee, Rava Dosa",18.5304869117,73.8351765275
https://www.zomato.com/pune/wah-marathi-food-xpress-magarpatta,"Misal Pav, Tea, Vada Pav, Dum Biryani, Kothimbir Vadi",18.5191021260,73.9314356446
https://www.zomato.com/pune/mh12-pulav-and-juice-karve-nagar,₹250 for two people (approx.),18.4947588700,73.8162750000
https://www.zomato.com/pune/mad-over-donuts-1-hadapsar,₹400 for two people (approx.),18.5186478251,73.9358904585
https://www.zomato.com/pune/red-hot-chinese-center-camp-area,₹250 for two people (approx.),18.5165762743,73.8732927293
https://www.zomato.com/pune/hotel-mini-mahal-old-mumbai-pune-highway,Friendly Staff,18.7572866640,73.5829902068
https://www.zomato.com/pune/the-keema-nigdi,₹300 for two people (approx.),18.6568399988,73.7699438632
https://www.zomato.com/pune/mauli-fresh-juice-bar-fastfood-wakad,₹200 for two people (approx.),18.5949925000,73.7641339000
https://www.zomato.com/pune/sks-katthi-kabab-rolls-hinjawadi,₹650 for two people (approx.),18.5830200000,73.7260070000
https://www.zomato.com/pune/radhika-bengali-sweets-kharadi,₹200 for two people (approx.),18.5571761298,73.9523863792
https://www.zomato.com/pune/chai-shai-magarpatta,₹250 for two people (approx.),18.5095545603,73.9280537143
https://www.zomato.com/pune/rk-pizza-and-coffee-house-pimpri,₹300 for two people (approx.),18.6337018107,73.8053577393
https://www.zomato.com/pune/paramhans-pure-veg-karve-nagar,"Dal Bati, Veg Thali",18.4913773923,73.8153848425
https://www.zomato.com/pune/philly-fried-chicken-hadapsar,₹600 for two people (approx.),18.5205906000,73.9371525000
https://www.zomato.com/pune/hotel-ratna-pune-university,"Butter Chicken, Tandoori Chicken, Naan, Fried Rice Chicken, Tandoori Roti",18.5439288331,73.8387388363
https://www.zomato.com/pune/mousam-restaurant-bar-warje,"₹1,400 for two people (approx.) Without alcohol",18.4814056793,73.8043991849
https://www.zomato.com/pune/nevale-missal-erandwane,"Spicy Misal, Buttermilk, Poha, Misal Pav",18.5094693544,73.8330595940
https://www.zomato.com/pune/radha-krushna-sinhgad-road,"Dal Tadka, Pav Bhaji",18.4590180889,73.7867066637
https://www.zomato.com/pune/bakhtar-caterers-biryani-house-camp-area,₹250 for two people (approx.),18.5161645680,73.8769821078
https://www.zomato.com/pune/the-chopstix-kondhwa,₹400 for two people (approx.),18.4653699105,73.8582103327
https://www.zomato.com/pune/balaji-bhel-wakad,₹150 for two people (approx.),18.5957821730,73.7710583210
https://www.zomato.com/pune/club-cheese-jm-road,₹200 for two people (approx.),18.5207381077,73.8464015722
https://www.zomato.com/pune/barberry-koregaon-park,Decor,18.5345183912,73.8996199518
https://www.zomato.com/pune/raasta-cafe-baner,"Pizza, Cocktails, Nachos, Pasta, Paneer Satay, Potato Wedges, Sandwich",18.5631006384,73.7838253006
https://www.zomato.com/pune/mr-fries-mrs-maggie-wakad,₹350 for two people (approx.),18.5876333508,73.7833931297
https://www.zomato.com/pune/mrunal-pure-veg-bhosari,₹600 for two people (approx.),18.6190751729,73.8743894175
https://www.zomato.com/pune/sholay-1-pimple-saudagar,"Tandoori Chicken, Naan, Roti, Raita, Paneer Tikka, Dum Aloo, Chicken Biryani",18.5953683000,73.8029629000
https://www.zomato.com/pune/cake-cart-1-camp-area,Brownie,18.5229504413,73.8764107972
https://www.zomato.com/pune/chutney-sauce-murabba-kothrud,₹300 for two people (approx.),18.5017046260,73.8244527206
https://www.zomato.com/pune/swirl-station-1-sinhgad-road,₹200 for two people (approx.),18.4770174330,73.8231079280
https://www.zomato.com/pune/snooker-freak-cafe-narhe,₹250 for two people (approx.),18.4567381432,73.8247434050
https://www.zomato.com/pune/red-chilly-chinese-hadapsar,₹250 for two people (approx.),18.4755400315,73.9314490557
https://www.zomato.com/pune/momo-king-for-momo-lovers-kothrud,₹300 for two people (approx.),18.5111690000,73.8175630000
https://www.zomato.com/pune/khandeshi-zatka-1-pimple-gurav,₹400 for two people (approx.),18.5808678449,73.8192908093
https://www.zomato.com/pune/house-of-gains-viman-nagar,₹500 for two people (approx.),18.5638780000,73.9176580000
https://www.zomato.com/pune/eskopop-fc-road,₹250 for two people (approx.),18.5182092416,73.8415940650
https://www.zomato.com/pune/bombay-bowl-co-1-kothrud,₹600 for two people (approx.),18.5020441932,73.8148872927
https://www.zomato.com/pune/hyderabad-house-magarpatta,₹350 for two people (approx.),18.5187212820,73.9369999002
https://www.zomato.com/pune/krishna-mumbai-pavbhaji-bibvewadi,₹350 for two people (approx.),18.4796000000,73.8754620000
https://www.zomato.com/pune/rice-express-akurdi,₹400 for two people (approx.),18.6494056887,73.7658591941
https://www.zomato.com/pune/colaba-biryani-house-1-kharadi,₹350 for two people (approx.),18.5512500000,73.9492150000
https://www.zomato.com/pune/sufiz-bake-house-kondhwa,₹300 for two people (approx.),18.4684400000,73.8912720000
https://www.zomato.com/pune/the-quick-wok-fc-road,"Noodle, Iced Tea, Peri Peri Fries, Virgin Mojito, Chicken Momo, Cold Coffee, Fried Rice",18.5179450000,73.8450920000
https://www.zomato.com/pune/joshi-upahar-gruh-bibvewadi,₹250 for two people (approx.),18.4841228378,73.8839380816
https://www.zomato.com/pune/honey-singh-parathewala-wadgaon-sheri,₹300 for two people (approx.),18.5505770000,73.9224000000
https://www.zomato.com/pune/roll-corner-lohegaon,₹200 for two people (approx.),18.6054091211,73.9099182934
https://www.zomato.com/pune/the-flavours-wakad,Red Velvet Cake,18.6000215164,73.7701094896
https://www.zomato.com/pune/chop-chop-wok-to-go-koregaon-park,Vegetable Dumplings,18.5408391221,73.8911042735
https://www.zomato.com/pune/tiffinies-nibm-road,₹200 for two people (approx.),18.4714060380,73.9217823744
https://www.zomato.com/pune/biryani-point-hinjawadi,"Biryani, Raita",18.5911524899,73.7401374802
